date,opening,closing,lowest,highest,volume,quantity,amount,avg_price
2014-11-28,1008.99905,1019.99999,990.0,1020.0,65276.97684866,64.91819375,144,1005.52669549
2014-11-27,1000.00101,1000.12,1000.00101,1026.98,100861.93758019,99.95218326,228,1009.10189543
2014-11-26,1019.99988,1009.83964,990.3,1034.49,112630.14746849,111.49814164,250,1010.15268785
2014-11-25,1019.0028,1033.65997999,1010.00003,1045.99,82555.67842842,80.14792865,243,1030.04132257
2014-11-24,992.99991,1019.0028,972.98457,1042.96,103216.97471859,101.4775613,241,1017.14086736
2014-11-23,963.0,980.10002,960.0,993.0,24962.41780083,25.6346525,60,973.77632877
2014-11-22,950.0,963.0,945.0,994.0,31714.35427478,32.74922585,117,968.40012096
2014-11-21,984.00001,976.99989,943.0,1020.0,179144.72123025,182.90645966,390,979.43353976
2014-11-20,1058.99,985.00002,980.0,1058.99998,120175.46181743,119.14625181,233,1008.63820717
2014-11-19,1053.5,1058.99,1023.5,1083.99,122812.99945663,116.2727356,282,1056.24933328
2014-11-18,1064.0,1055.99998,1036.01,1064.0,74424.67898099,70.54980574,230,1054.92393919
2014-11-17,1050.0,1064.0,1000.0,1100.0,181206.78735033,171.36368507,297,1057.43983783
2014-11-16,1049.99999,1050.0,1030.0003,1050.0,36318.52960953,34.72188147,75,1045.98391768
2014-11-15,1096.99999,1044.0,1040.00001,1097.0,111406.67795204,104.13313939,207,1069.84845174
2014-11-14,1130.95431,1097.0,1052.0,1144.0,109649.26312416,99.44559178,316,1102.60556714
2014-11-13,1135.0,1147.99964,1060.09999,1189.999,194935.67116454,171.84881201,491,1134.34401369
2014-11-12,1016.98099,1135.0,1001.20004,1200.0,254006.16943336,230.03392230000003,567,1104.21179143
2014-11-11,990.0,1016.99998,986.99995,1018.0,120016.60866029,120.11319983,335,999.19583218
2014-11-10,966.99999,999.99998,966.99999,1029.9,157057.32546279,156.60948067,306,1002.85962753
2014-11-09,931.00002,963.033,927.00001,1000.0,49741.68573404,51.42524574,93,967.26199395
2014-11-08,923.99999,931.00002,923.0,956.0,54596.35393267,58.05193299,154,940.47434978
2014-11-07,945.66211,934.99996,900.0,959.99919,126381.07482352,135.49666001,289,932.72465029
2014-11-06,903.99996,944.99998,892.1,1000.0,140655.87764358,150.62367151,357,933.82319142
2014-11-05,880.0,903.99999,865.4500099999998,928.0,107313.75044672,118.08001337,343,908.82230941
2014-11-04,865.0,876.0,851.1,898.0,109203.62879469,125.05068879,290,873.27490837
2014-11-03,831.99999,865.0,822.00018,876.0,89735.20699909,105.69810584,240,848.97649097
2014-11-02,835.0,834.97,816.0,855.0,27796.20957248,33.31682482,93,834.29947849
2014-11-01,909.99999,835.0,825.0,909.99999,100293.77857383,115.11418975,295,871.25469754
2014-10-31,880.0,910.99999,872.0,923.0518,128427.17851028,143.64413369999997,423,894.06490332
2014-10-30,913.0,880.0,860.0,916.79,126810.7689174,142.06290555,434,892.63814799
2014-10-29,930.0,913.99999,872.0,945.0,193269.27269197,212.57694396,467,909.17325788
2014-10-28,935.0,930.0,922.0,963.979,72355.89283708,76.94901132,402,940.30958417
2014-10-27,919.99994,940.0,918.00008,979.2,153112.68658066,159.8277766,404,957.98546308
2014-10-26,904.0,920.0,903.00001,949.99998,13316.19843474,14.35051257,158,927.92493437
2014-10-25,920.0,905.0,880.00001,939.99954,30848.91327329,33.70168406,156,915.35227789
2014-10-24,954.0,920.0001,920.0,994.0,177442.38707197,186.76513911,376,950.08301826
2014-10-23,988.00029,954.0,931.0,1004.99998,162387.16667303,166.70914551,420,974.07473463
2014-10-22,999.99999,988.00029,981.1,1020.0,79524.11053485,79.73633305,192,997.33844651
2014-10-21,968.00001,990.0,967.0,1000.0,93731.18822362,94.70002409,156,989.76942323
2014-10-20,964.00001,968.00001,927.0,979.91,93181.86420367,96.63621495,197,964.2540765
2014-10-19,980.0,979.0,961.00002,999.0,53994.28755596,55.43361383,92,974.03513546
2014-10-18,997.0,960.0,960.0,997.9,78607.94631017,80.50420717,154,976.44519539
2014-10-17,989.99998,997.9,935.00005,1019.99921,130022.96759237,131.85823042,348,986.08154514
2014-10-16,999.99,989.99999,950.0,1018.99999,107003.54013382,107.93225859999998,340,991.3953578
2014-10-15,1000.0,995.0,983.00001,1030.0000699999996,76190.4120126,75.50748814,258,1009.04445227
2014-10-14,970.00003,1002.00001,960.04,1099.99,118075.93308229,115.6335557,356,1021.12170094
2014-10-13,931.0,965.00017,931.0,989.99921,85719.83791867,89.36550172,214,959.2050206
2014-10-12,907.12341,928.0,900.0,960.0,32646.92581921,35.05721513,71,931.24698264
2014-10-11,920.00031,907.1234,901.00001,934.999,18810.04701166,20.42164712,158,921.08373536
2014-10-10,965.00001,920.0,906.0,979.0,137424.10298669,146.5424093,339,937.77701378
2014-10-09,890.10002,969.99992,880.0,1022.89998,177386.49889225,183.22776257,476,968.12020407
2014-10-08,840.0,908.98998,825.0,909.99999,104476.86204896,118.5017987,441,881.64790066
2014-10-07,832.0,840.99995,800.0,900.0,134433.19688777,155.64013182,346,863.74378713
2014-10-06,760.0,839.0,760.0,929.98999,126083.15865461,145.84556499,390,864.4977217
2014-10-05,847.00001,760.0,730.11001,850.0,32595.69349079,41.08625793,127,793.34782803
2014-10-04,934.99,850.0,847.00001,994.99,95618.63729262,107.54117968,305,889.13509761
2014-10-03,981.99998,934.98,911.00005,999.99999,132242.92773805,136.67829635,394,967.54884469
2014-10-02,995.99999,981.99983,975.0,1023.0,85328.85582266,85.83136412,330,994.14540008
2014-10-01,990.0,1022.99996,982.5,1049.0,65646.87286496,65.15096038,261,1007.61174481
2014-09-30,963.00041,985.22001,963.00008,1025.0,75104.98857722,75.22985321,259,998.34022495
2014-09-29,1019.8395,965.0,960.02,1069.99999,113319.16772895,113.01578212,311,1002.68445347
2014-09-28,1073.97988,1000.0,960.0,1073.97988,59052.38451477,58.89630053,140,1002.65014921
2014-09-27,1078.29999,1073.98999,1025.00008,1078.29999,32990.63414168,30.89817448,60,1067.721142
2014-09-26,1079.99999,1078.31,1011.00001,1085.27993999,95055.74540839,90.53708795,315,1049.90946319
2014-09-25,1055.00001,1085.27996,1018.0,1114.99999,63551.06328137,60.02550602,268,1058.73431971
2014-09-24,1115.99999,1111.99951,1050.0,1144.99999,92053.50404197,84.32861593,392,1091.60458791
2014-09-23,1026.99999,1115.99999,1006.00001,1152.0,117189.63743678,109.84892453,290,1066.82553277
2014-09-22,992.10005,1019.99999,961.00001,1039.98999,120166.32253914,118.87012744,227,1010.90429637
2014-09-21,1044.99889,1010.0,990.0,1044.99889,13544.49215513,13.32175728,68,1016.71963168
2014-09-20,1017.48999,1034.20001,1000.00053,1088.86999999,34599.04196147,32.89929289,75,1051.66521594
2014-09-19,1029.99,1005.99982,809.0,1044.76,169805.43066279,170.61576291,335,995.25054289
2014-09-18,1127.19999,1029.99,1029.99,1157.99999,198838.93491306,183.29373908,374,1084.81029363
2014-09-17,1170.00002,1127.19999,1127.19999,1192.0,185180.79207535,159.49144615,363,1161.070368
2014-09-16,1163.02,1190.0,1163.01001,1237.77,114931.47358767,96.955123,229,1185.4089812999996
2014-09-15,1168.7,1163.02,1163.02,1196.99,77686.48267239,65.9842557,178,1177.34877582
2014-09-14,1169.0,1168.9999300000004,1168.5,1200.0,14602.75117162,12.42074723,52,1175.67412823
2014-09-13,1219.99999,1191.99852,1159.00018,1219.99999,23959.26718391,20.30273958,106,1180.10020714
2014-09-12,1172.99999,1173.33000999,1153.0,1259.99999,152736.63196361,129.0423589,288,1183.61624249
2014-09-11,1169.9999300000004,1153.0,1153.0,1193.0,88887.89325391,75.95487007,201,1170.272468
2014-09-10,1135.00001,1169.9999300000004,1135.0,1198.88,84207.57446308,72.04435573,178,1168.82958574
2014-09-09,1140.0002,1159.99999,1124.01005,1166.0,68630.54124181,59.96898005,181,1144.43402546
2014-09-08,1132.0,1143.99998,1123.33000999,1180.0,94331.69983206,81.49291853,225,1157.54474785
2014-09-07,1139.99999,1132.0,1130.0,1177.0,9748.59903771,8.55623173,35,1139.35659357
2014-09-06,1199.99884,1144.99948999,1125.01,1199.99884,38355.12437909,33.79962676,82,1134.77952438
2014-09-05,1130.0,1199.99884,1125.00001,1210.0,69907.90055895,59.66891134,145,1171.59671576
2014-09-04,1124.99994,1129.99999,1100.0,1175.0,75786.45891952,66.38916823,136,1141.54855287
2014-09-03,1175.09999,1124.99999,1092.0116,1188.0,86533.21925719,77.05183142,163,1123.05207627
2014-09-02,1198.79995,1200.0,1155.10001,1240.0,106354.80228489,89.3056452,207,1190.90794368
2014-09-01,1188.89997999,1154.0,1154.0,1230.0,96933.44733388,81.50374314,177,1189.31282907
2014-08-31,1231.5,1175.0,1160.5,1231.5,33310.31721791,27.75844945,104,1200.00640806
2014-08-30,1250.99999,1240.0,1235.0,1250.99999,8693.77275861,6.98691063,34,1244.29425521
2014-08-29,1262.0,1257.99999,1230.01,1262.0,50915.48256016,40.8924011,111,1245.10865565
2014-08-28,1249.0,1262.0,1231.0,1288.87998999,64627.47728513,51.77165202,141,1248.31784893
2014-08-27,1248.9999699999996,1253.99987,1231.0,1298.0,55351.9202382,43.99739774,130,1258.0725925000004
2014-08-26,1232.99991,1228.03013,1228.01199,1279.0,75264.34468311,60.52278644,186,1243.57038249
2014-08-25,1270.89971999,1229.0,1227.02,1290.0,79673.37238086,63.58076666,166,1253.10493355
2014-08-24,1245.0,1271.99998,1241.99999,1275.0,9152.32937267,7.27140926,39,1258.67339403
2014-08-23,1280.0,1269.99811,1241.00001,1329.8499800000004,43004.83170755,33.70862109,109,1275.78139707
2014-08-22,1275.00001,1282.90999,1256.00006,1348.0,72734.66661315,56.09519651,188,1296.62914364
2014-08-21,1282.54486,1300.0,1250.0,1305.0,47729.08828742,37.35125293,141,1277.84437049
2014-08-20,1212.99991,1242.47051,1176.0,1349.99998,105052.59731282,84.18737247,255,1247.84268968
2014-08-19,1164.99994,1213.9999300000004,1150.0,1268.88,99988.90716104,83.14347078,236,1202.60684601
2014-08-18,1277.40001,1150.0,1150.0,1300.00001,113919.75059105,94.62781704,325,1203.87169602
2014-08-17,1309.99999,1325.0,1277.09999999,1329.2345699999996,15884.01307929,12.24934616,109,1296.72334113
2014-08-16,1275.0000300000004,1309.99999,1263.05,1363.33,32231.93149462,24.36293616,105,1322.99043444
2014-08-15,1289.99999,1270.5,1251.0,1435.0,163341.04174442,123.7091243,326,1320.36373766
2014-08-14,1430.00001,1290.0,1250.0,1444.99999,143013.64938873,107.96738797,327,1324.60043794
2014-08-13,1451.0,1460.0,1376.0000300000004,1492.0,216512.85854756,152.06310002,368,1423.83562165
2014-08-12,1442.09927,1453.99998,1420.00001,1499.99,66814.5452253,45.67290701,219,1462.89232718
2014-08-11,1489.0,1442.0,1442.0,1504.99999,109059.98417684,73.72027298,356,1479.37575063
2014-08-10,1470.00023,1490.0,1469.99999,1497.99999,10357.85395707,6.99115324,29,1481.56585923
2014-08-09,1486.67324,1454.33003,1454.33003,1498.0,15653.71606879,10.58717069,60,1478.55518033
2014-08-08,1450.0,1486.67325,1430.0001,1515.0,112985.08524384,76.52949654,183,1476.35997036
2014-08-07,1459.00008,1450.0,1430.0,1460.0,68445.00200282,47.20591595,183,1449.92424414
2014-08-06,1466.00015,1468.0,1420.0,1515.0,175745.11594236,120.39101422,239,1459.78599051
2014-08-05,1490.00011,1466.00015,1456.25,1504.99999,72027.85190934,48.79615837,305,1476.09677309
2014-08-04,1500.0,1494.99998,1470.0,1521.18,57643.30319383,38.35803237,173,1502.77007492
2014-08-03,1480.0,1500.0,1470.0,1500.0,16502.58725139,11.13100829,67,1482.57793197
2014-08-02,1517.99976,1480.0,1480.0,1517.99984,48768.40322233,32.44292561,120,1503.20608546
2014-08-01,1473.05009,1517.99984,1470.0,1520.0,67996.6071963,45.64866956,176,1489.56383289
2014-07-31,1454.99999,1473.05009,1431.0,1498.0,107515.79440022,73.17273394,195,1469.34231641
2014-07-30,1464.99996,1449.99996,1430.0,1473.1,63634.43777543,43.76476639,184,1454.01068083
2014-07-29,1470.11,1470.0,1441.0,1519.15,143130.47761455,96.90615452,239,1477.00090178
2014-07-28,1473.0,1470.11,1450.0,1519.15012,113183.49402802,75.93475343,232,1490.53613662
2014-07-27,1505.16,1472.0,1472.0,1520.0,34804.96024744,23.26003362,75,1496.34178591
2014-07-26,1519.99999,1515.0,1501.6,1541.99,22019.15722814,14.56134198,74,1512.16537997
2014-07-25,1525.0,1539.99996,1500.01,1550.0,104160.51721635,68.16735084,228,1528.01181112
2014-07-24,1550.25012,1517.7501,1510.0,1565.0,119365.43531167,78.00585359,232,1530.21125746
2014-07-23,1544.00001,1565.0,1536.33,1589.8,67593.63448990001,43.20445335,202,1564.50618509
2014-07-22,1540.0,1568.9894800000004,1530.03,1577.99999,76221.81573475,48.92413945,184,1557.95925266
2014-07-21,1536.0,1549.97999,1485.01,1578.99999,89379.0066416,57.9248162,219,1543.01752694
2014-07-20,1565.5,1536.001,1536.0,1565.5,22580.7527594,14.62140715,64,1544.3624904
2014-07-19,1527.99999,1550.00001,1527.9999699999996,1599.98999,33656.61970011,21.59195094,77,1558.75769603
2014-07-18,1499.00011,1520.0,1499.0,1579.99999,40758.17214711,26.53379435,180,1536.08532611
2014-07-17,1473.8041,1530.0,1460.0,1555.0,87073.64879374,57.44568365,302,1515.75615888
2014-07-16,1475.0,1499.0,1450.0,1518.99999,103570.35539063,69.97029436,247,1480.20465453
2014-07-15,1431.00001,1480.0,1431.0,1489.9999,68462.08019399,46.58549289,151,1469.60085526
2014-07-14,1460.0,1459.2,1420.0,1484.96999,70577.57163389,48.57942784,171,1452.82838378
2014-07-13,1455.0,1460.00001,1445.0,1485.0,19479.65823699,13.33309374,48,1461.00062122
2014-07-12,1500.0,1451.0,1451.0,1518.99995,22630.63554899,15.34141372,77,1475.13364557
2014-07-11,1487.99999,1500.0,1458.0,1555.0,119238.20450193,79.63261618,228,1497.35385099
2014-07-10,1475.0,1487.99999,1460.0,1490.0,55019.34989046,37.1386417,142,1481.45832405
2014-07-09,1480.0,1474.9,1465.0,1499.99,52898.96503202,35.60514031,93,1485.71146066
2014-07-08,1457.77685,1464.03,1457.77,1499.99,40562.8093322,27.31793938,136,1484.84147241
2014-07-07,1461.0,1457.77185,1420.0,1499.33,68433.27564743,46.80204274,154,1462.18565774
2014-07-06,1519.99,1510.0,1450.01001,1519.99,30359.47162925,20.50972234,67,1480.24781252
2014-07-05,1500.00001,1478.9548,1475.0,1528.79999,55393.2778566,37.29296392,94,1485.35466302
2014-07-04,1515.2,1500.00001,1500.0,1549.99999,82840.41668212,54.38707087,215,1523.16378427
2014-07-03,1518.20001,1541.99999,1511.0003,1547.0,93303.19617257,61.11942764,191,1526.57182462
2014-07-02,1530.0,1545.0,1505.00001,1550.0,64170.22165094,41.94519416,279,1529.85873438
2014-07-01,1480.0,1514.9999,1465.0,1550.0,102189.21716038,67.74578722,243,1508.42172412
2014-06-30,1422.0,1504.99999,1400.00002,1510.0,82575.83788795,56.6710058,242,1457.10909348
2014-06-29,1440.0,1422.0,1383.34,1440.0,17046.78556509,12.16109002,62,1401.74816049
2014-06-28,1429.0,1383.34,1382.0,1459.0,34986.14860323,24.72359667,114,1415.09138294
2014-06-27,1400.0,1435.0,1380.0,1454.99999,43883.86655141,31.01303918,197,1415.01341731
2014-06-26,1399.99983,1389.2984800000004,1301.0,1430.0,85732.81613401,62.36698127,239,1374.65072684
2014-06-25,1400.0,1400.0,1300.0,1438.98985,65047.23160629,47.09848944,204,1381.08955042
2014-06-24,1457.00004,1400.0,1400.0,1460.0,45393.77261837,31.385352500000003,151,1446.33623657
2014-06-23,1465.01001,1460.0,1460.0,1489.99999,53156.57405248,36.18077605,121,1469.19386082
2014-06-22,1480.89999,1465.01001,1465.0,1490.0,13164.29877112,8.94344646,50,1471.94918983
2014-06-21,1489.99994,1480.9,1456.00001,1489.99994,14037.19603868,9.52687076,46,1473.43197911
2014-06-20,1484.99998,1489.99999,1450.00001,1500.0,44214.84745965,30.10302831,141,1468.78403741
2014-06-19,1480.0,1486.0,1460.0,1508.99963,21057.53572844,14.28339292,83,1474.2670629000004
2014-06-18,1485.0,1509.99998,1456.00001,1512.0,52383.89265858,35.09011817,136,1492.83887816
2014-06-17,1459.0,1485.0,1413.00001,1489.9,33867.19746049,23.25758473,97,1456.17861242
2014-06-16,1490.00001,1459.0,1413.1,1505.24,74573.56335551,51.0102491,233,1461.9329384000002
2014-06-15,1438.88888,1466.0,1400.0,1497.99999,9599.01296662,6.60542896,57,1453.2005453
2014-06-14,1500.0,1400.0,1396.0,1500.0,32871.22930318,22.88697625,94,1436.24168366
2014-06-13,1420.1,1500.0,1420.0,1550.0,86737.63619158,58.03135912,182,1494.66835702
2014-06-12,1516.00001,1420.1,1400.0,1589.0,70691.31580134,46.93119418,136,1506.27566667
2014-06-11,1568.00001,1541.2,1514.0,1594.9979999999996,70988.54458201,45.42969247,138,1562.60235811
2014-06-10,1577.0000300000004,1568.00001,1560.5,1599.99,104570.76332091,66.12542488,190,1581.40024825
2014-06-09,1599.99999,1577.0000300000004,1563.11,1600.0,40556.75042169,25.39412717,119,1597.09172716
2014-06-08,1590.0,1563.1,1560.5,1600.0,34438.99683976,21.7098244,49,1586.33235374
2014-06-07,1597.0,1590.0,1575.0,1610.0,21682.26359716,13.5541883,45,1599.67259693
2014-06-06,1600.0,1599.93,1580.0,1600.0,79865.45984272,50.02311961,123,1596.57095489
2014-06-05,1580.0,1600.0,1557.0,1650.0,116778.38168996,73.22570704,172,1594.77301634
2014-06-04,1587.26,1580.0,1559.99999,1630.0,86428.35307117,53.85033195,167,1604.97345032
2014-06-03,1698.88,1600.0,1585.0,1700.0,161827.5450891,98.28149952,238,1646.57179509
2014-06-02,1540.0,1698.84999,1520.0,1700.0,157212.40511519,98.25964518,250,1599.9691921
2014-06-01,1529.49976,1541.9999699999996,1508.0,1657.0,117088.63850044,74.42129809999999,205,1573.32163606
2014-05-31,1480.0004800000004,1529.49976,1467.0,1535.00001,25728.5672806,17.07798238,121,1506.5343615
2014-05-30,1411.10001,1480.00049,1411.00001,1524.9999699999996,97743.0160908,66.35916754,213,1472.93915369
2014-05-29,1422.00001,1411.10001,1305.0,1459.99999,102376.8605029,73.18871123,197,1398.80671188
2014-05-28,1400.0,1423.99,1380.00001,1425.0,39010.6209697,27.60108179,164,1413.37289844
2014-05-27,1415.00001,1380.00001,1270.0,1461.99999,206733.56516408,152.13301056,280,1358.90011249
2014-05-26,1387.75,1445.95,1366.86001,1500.0,143587.38806512,99.96053519,271,1436.44076927
2014-05-25,1329.0,1388.0,1322.00001,1388.0,86773.24097086,63.37284361,207,1369.24960326
2014-05-24,1336.0001,1329.0,1316.0,1365.0,28587.58518222,21.40380508,95,1335.63098128
2014-05-23,1296.12003,1336.0001,1296.1200199999996,1380.0,169384.27512685,125.64839005,374,1348.08153975
2014-05-22,1202.10197999,1324.49996,1202.10197999,1360.0,134966.70227719,103.08548101,368,1309.26975316
2014-05-21,1185.0,1224.99985,1178.20023999,1250.0,67675.19359345,55.12214291,148,1227.73154345
2014-05-20,1128.98863,1185.0,1100.0,1230.0,94357.60868081,81.95870759999998,271,1151.28229133
2014-05-19,1103.00001,1110.0,1103.0,1150.0,101096.38119249,90.15952729,234,1121.30558168
2014-05-18,1107.001,1107.0,1103.0,1110.0,16328.95279146,14.75685681,50,1106.53325445
2014-05-17,1109.00221,1107.0,1102.99999,1129.9,26077.48166835,23.47044945,74,1111.07721749
2014-05-16,1102.00001,1128.0,1101.5,1131.0,63623.04526096,56.74051671,166,1121.29830586
2014-05-15,1109.99999,1102.0,1091.00362,1120.0,61179.08549796,55.11628969,156,1110.00007152
2014-05-14,1119.99999,1109.99999,1090.0,1130.0,75324.62646479,67.80318142,183,1110.93056219
2014-05-13,1109.5,1100.10111,1094.0,1138.99998,49700.78384106,44.681763200000006,193,1112.32816884
2014-05-12,1118.98998,1109.5,1091.00001,1139.99989,54712.83399177,49.43260667,163,1106.81668796
2014-05-11,1124.44983,1118.98998,1093.50001,1139.0,24777.98295629,22.22980604,80,1114.62884164
2014-05-10,1154.99983,1124.45012,1111.99999,1155.0,23181.26095219,20.53857511,96,1128.66938568
2014-05-09,1115.99996,1155.0,1090.00002,1155.0,77677.02016915,68.64157977,220,1131.63217439
2014-05-08,1102.10032,1090.00005,1090.00001,1150.0,45338.27483612,40.63120846,181,1115.84854458
2014-05-07,1090.0,1100.00014,1085.0,1136.5,52921.50231569,47.56578002,233,1112.59612043
2014-05-06,1078.99999,1090.0,1066.0,1110.0,80278.61001368,73.23415552,219,1096.19083395
2014-05-05,1109.99999,1079.0,1079.0,1118.0,45754.87656502,41.81970708,161,1094.09844687
2014-05-04,1123.0,1066.51003999,1066.0,1128.999,29263.12331789,26.9200478,89,1087.03831194
2014-05-03,1102.0000300000004,1123.99998,1095.0,1152.96995,33611.48816816,30.08983562,98,1117.03794572
2014-05-02,1110.0,1147.7992,1065.09999999,1147.79999,66030.42951568,59.52730414,167,1109.24609252
2014-05-01,1120.0,1110.0,1063.0,1129.9875,28924.54498453,26.68332625,62,1083.99322908
2014-04-30,1147.79997,1120.0,1062.0,1147.79997,68612.76407911,62.52143823,240,1097.42779471
2014-04-29,1148.99856,1147.79998,1125.9,1162.96999,44495.8625792,38.77097476,161,1147.65911495
2014-04-28,1115.99999,1131.0,1060.0,1174.9999699999996,57661.35393026,51.41671626,199,1121.45150691
2014-04-27,1165.35002,1080.0,1080.0,1198.96,60396.60838115,53.15873518,119,1136.15585804
2014-04-26,1160.00001,1188.99999,1157.00001,1200.0,31723.88632482,26.94796358,124,1177.22759386
2014-04-25,1245.99992,1170.99999,1133.33000999,1250.0,153860.01881993,129.20741398,357,1190.79868624
2014-04-24,1202.09999999,1249.99999,1202.0,1289.99998,61552.87998767,49.60259863,200,1240.92046964
2014-04-23,1226.99984,1240.938,1175.0,1287.17845,111351.10249305,90.5610419,246,1229.56958264
2014-04-22,1147.0,1248.5,1130.0,1249.01,81778.53620700001,68.68950577,274,1190.55356841
2014-04-21,1179.9,1155.99999,1104.0,1189.99999,32860.00507524,28.51867231,80,1152.22773059
2014-04-20,1170.0,1180.0,1138.99999,1180.0,10725.8397252,9.17323788,55,1169.2534158
2014-04-19,1159.0,1178.99999,1147.50001,1180.0,16617.7625162,14.17591243,61,1172.25346857
2014-04-18,1202.89,1159.0,1100.0001,1202.89,28349.46896821,24.96626911,118,1135.51083036
2014-04-17,1195.08999,1200.00001,1140.0,1235.99999,93398.57672307,78.5768314,220,1188.62742438
2014-04-16,1168.00001,1161.0,1141.0,1199.99999,129476.08528609,111.00291572,284,1166.42057955
2014-04-15,1121.0,1168.00001,1093.0,1199.99999,131876.52380908,114.30387771,324,1153.73622007
2014-04-14,1027.99991,1122.0,991.00001,1124.99998,90500.66826927,83.71570375,252,1081.04769135
2014-04-13,1023.33,1027.99991,980.0,1066.99,27856.29520011,27.54360694,101,1011.35248047
2014-04-12,1003.0,1023.33,1002.001,1110.0,35132.66662427,32.84738289,112,1069.57277972
2014-04-11,896.99999,1010.0,840.00001,1170.0,109522.39109607,107.3017722,279,1020.69508127
2014-04-10,1108.17001,897.0,751.0,1127.0,141647.54608467,141.19441640000005,341,1003.20926065
2014-04-09,1142.00001,1133.33,1108.0,1170.0,60644.43385096,52.84017857,156,1147.69547515
2014-04-08,1140.09999999,1168.68643,1131.00001,1168.69998,31625.06607081,27.23916229,51,1161.01463525
2014-04-07,1143.00001,1140.09999999,1130.0,1188.0,46166.56181458,39.67276581,143,1163.68397493
2014-04-06,1141.00001,1150.0,1141.00001,1200.0,19646.81455712,16.72352224,54,1174.80123286
2014-04-05,1107.00001,1141.00001,1101.0,1159.99999,20993.82426139,18.58179159,83,1129.80624929
2014-04-04,1151.08,1138.5234,1080.0,1160.0,67021.98629071,59.35915323,203,1129.09269495
2014-04-03,1233.94828,1160.0,1026.19999,1233.94828,98136.30197669,87.54153349,215,1121.02562137
2014-04-02,1236.00001,1233.94831,1102.0,1349.99998,172564.72729251,141.58560087,268,1218.80139104
2014-04-01,1189.10001,1279.99994,1189.10001,1327.0,74161.99544571,57.89330987,178,1281.01149532
2014-03-31,1201.02110999,1230.0,1124.8,1285.0,61406.6691292,51.04896332,202,1202.89747598
2014-03-30,1319.9,1211.0,1122.25,1336.0,57488.96625637,48.54670689,114,1184.19909277
2014-03-29,1369.99996,1263.12345,1251.0,1370.0,32093.22745401,24.35561765,98,1317.69302323
2014-03-28,1380.20001,1369.9979999999996,1317.00002,1429.99989,105010.79701937,77.6129043,286,1353.00692541
2014-03-27,1488.00001,1439.99999,1346.0,1517.89989,300124.6322536,207.20366332,380,1448.45234608
2014-03-26,1499.88888,1487.0,1481.1,1524.99999,56711.56277864,37.70308545,162,1504.16238052
2014-03-25,1490.0,1486.01,1472.1,1500.0,73817.73470443,49.4111662,118,1493.94844083
2014-03-24,1485.98999,1471.0001,1462.84001,1499.99,81039.97522151,54.24073392,118,1494.0796218
2014-03-23,1509.99998,1485.98999,1462.83161,1509.99998,31383.08115755,21.2049794,98,1479.98640156
2014-03-22,1505.10001,1490.0,1490.0,1525.99996,32214.55377049,21.44022073,82,1502.52901666
2014-03-21,1510.0,1505.1,1492.1,1549.99998,52233.83708277,34.31291753,169,1522.27909611
2014-03-20,1529.99999,1500.0,1500.0,1897.5,70818.04804163,46.37331163,203,1527.12941026
2014-03-19,1480.0,1549.87,1480.0,1567.43,103172.46584418,67.00185269,228,1539.84496998
2014-03-18,1514.98989,1480.0,1452.5,1514.9899,112951.53379779,75.84802635,215,1489.18224024
2014-03-17,1501.01,1514.99998,1488.00001,1530.0,72966.84168577,48.50265315,165,1504.38866633
2014-03-16,1530.0,1500.001,1500.0,1547.999,47764.00753015,31.53702502,89,1514.53751582
2014-03-15,1534.0,1547.999,1502.0,1550.589,21239.39284107,13.92010507,65,1525.80693423
2014-03-14,1550.0,1535.0,1482.0,1550.0,96553.78973085,63.81040026,151,1513.13562268
2014-03-13,1518.99998,1556.82278,1480.1,1556.82278,56236.45568069,36.87846834,169,1524.91299698
2014-03-12,1485.0,1521.101,1434.99999,1528.0,106943.94910294,71.98207943,208,1485.70241301
2014-03-11,1500.0,1485.0,1475.0,1500.0,43067.53552875,28.85249553,111,1492.67974009
2014-03-10,1470.00001,1500.0,1470.0,1500.0,48385.29681157,32.41694245,146,1492.592859
2014-03-09,1490.0,1499.75,1400.0,1499.75,28841.96214479,19.91508635,91,1448.24690377
2014-03-08,1480.0,1490.0,1435.0,1494.0,14817.30188066,10.07314713,78,1470.97046131
2014-03-07,1519.99999,1480.0,1451.00001,1529.0,72309.52238068,48.6145122,181,1487.40610793
2014-03-06,1500.01001,1520.0,1485.0,1540.0,45209.83050494,29.77233606,171,1518.51807711
2014-03-05,1520.0,1539.99999,1520.0,1550.0,27221.131464200003,17.70323272,131,1537.63619869
2014-03-04,1601.0,1520.0,1400.0,1620.0,69016.69277892,45.17248027,147,1527.84820241
2014-03-03,1405.21874,1601.0,1391.00001,1630.0,65211.25100357,42.38066598,161,1538.70283725
2014-03-02,1414.0,1395.49689,1390.0026300000004,1419.99999,14896.95289022,10.60812748,50,1404.29617935
2014-03-01,1380.0001,1414.0,1373.00001,1419.0,10882.23981588,7.74700135,54,1404.70348774
2014-02-28,1400.0,1419.49996,1350.0002,1435.0,56083.86794148,39.9554475,242,1403.66011271
2014-02-27,1379.9999699999996,1400.0,1360.0,1440.0,91936.95194352,65.47635775,221,1404.12440616
2014-02-26,1300.0,1362.00008,1240.0,1395.0,88538.51639475,65.27909626,232,1356.3073244999996
2014-02-25,1355.10999999,1300.0,1200.0,1400.0,130824.29820743,101.84693179,381,1284.51879608
